customer_id,month,data_used_gb,voice_minutes,support_calls,app_logins,downtime_minutes
CUST_3118,5,11.99,187.2,0,89,34
CUST_3118,6,106.23,532.4,1,99,21
CUST_3118,7,68.67,275.2,0,48,10
CUST_3118,8,2.53,448.8,1,109,21
CUST_3118,9,3.95,204.9,0,34,16
CUST_3118,10,27.84,710.0,0,27,23
CUST_3118,11,28.4,556.7,1,74,39
CUST_3118,12,2.53,259.0,0,91,16
CUST_3119,1,31.34,592.0,0,93,23
CUST_3119,2,34.67,200.1,0,22,2
CUST_3119,3,16.01,189.9,0,95,15
CUST_3119,4,79.95,195.4,0,59,0
CUST_3119,5,26.96,495.4,0,38,8
CUST_3119,6,23.01,390.8,0,24,20
CUST_3119,7,45.07,498.6,0,94,18
CUST_3119,8,173.64,292.5,0,36,38
CUST_3119,9,2.86,111.6,0,92,6
CUST_3119,10,0.46,446.5,0,95,25
CUST_3119,11,18.0,341.1,1,60,11
CUST_3119,12,22.09,381.5,0,55,33
CUST_3120,1,13.37,798.2,0,119,1
CUST_3120,2,6.8,763.9,1,108,11
CUST_3120,3,51.53,254.1,0,52,9
CUST_3120,4,23.38,563.7,0,99,10
CUST_3120,5,12.1,187.0,0,31,29
CUST_3120,6,0.71,521.3,0,68,3
CUST_3120,7,54.75,721.1,0,41,15
CUST_3120,8,110.8,169.7,1,87,9
CUST_3120,9,19.17,458.0,0,37,3
CUST_3120,10,36.65,781.3,0,86,37
CUST_3120,11,25.53,330.4,0,34,39
CUST_3120,12,16.36,608.0,0,24,4
CUST_3121,1,90.83,357.6,1,101,12
CUST_3121,2,55.29,280.4,0,79,38
CUST_3121,3,35.2,263.2,0,114,29
CUST_3121,4,53.21,257.3,2,110,2
CUST_3121,5,14.25,709.6,0,101,38
CUST_3121,6,20.17,243.1,0,89,37
CUST_3121,7,41.46,105.5,0,111,34
CUST_3121,8,33.94,738.4,0,45,34
CUST_3121,9,11.52,627.0,0,34,17
CUST_3121,10,78.68,237.3,2,62,31
CUST_3121,11,14.0,234.9,0,57,13
CUST_3121,12,123.11,296.5,0,100,0
CUST_3122,1,16.81,657.2,0,56,32
CUST_3122,2,48.64,238.4,0,42,33
CUST_3122,3,10.08,212.9,0,47,34
CUST_3122,4,9.57,771.2,1,119,4
CUST_3122,5,27.1,161.6,1,72,5
CUST_3122,6,11.52,618.4,0,53,17
CUST_3122,7,66.57,321.5,0,23,5
CUST_3122,8,9.77,363.3,0,118,34
CUST_3122,9,15.26,725.2,0,68,21
CUST_3122,10,144.06,198.1,0,88,36
CUST_3122,11,3.01,598.3,1,98,2
CUST_3122,12,4.09,136.7,1,54,26
CUST_3123,1,33.63,410.0,0,97,14
CUST_3123,2,12.04,684.9,0,39,27
CUST_3123,3,41.48,752.8,0,32,34
CUST_3123,4,33.06,692.8,1,84,31
CUST_3123,5,6.87,122.7,0,61,30
CUST_3123,6,9.7,321.1,0,20,8
CUST_3123,7,63.99,116.2,0,43,3
CUST_3123,8,20.18,172.5,0,25,29
CUST_3123,9,17.79,217.7,1,94,23
CUST_3123,10,0.82,187.4,0,104,26
CUST_3123,11,20.4,554.2,1,83,6
CUST_3123,12,6.75,303.0,2,48,0
CUST_3124,1,1.52,438.0,0,107,25
CUST_3124,2,8.96,179.6,1,104,24
CUST_3124,3,68.64,175.5,1,89,18
CUST_3124,4,6.93,161.2,0,94,10
CUST_3124,5,8.98,624.0,0,109,10
CUST_3124,6,8.73,374.8,1,64,4
CUST_3124,7,36.62,707.9,0,82,7
CUST_3124,8,10.59,700.6,0,94,23
CUST_3124,9,61.59,430.2,0,53,39
CUST_3124,10,55.1,786.7,0,73,13
CUST_3124,11,27.71,199.8,0,98,21
CUST_3124,12,17.61,352.0,1,94,30
CUST_3125,1,29.47,260.7,0,57,1
CUST_3125,2,163.72,733.5,2,109,2
CUST_3125,3,58.4,255.7,0,104,34
CUST_3125,4,39.62,623.2,0,108,30
CUST_3125,5,14.15,362.0,0,62,26
CUST_3125,6,7.43,508.1,0,34,11
CUST_3125,7,5.87,373.6,0,49,24
CUST_3125,8,16.13,799.4,0,69,14
CUST_3125,9,19.42,175.1,1,85,26
CUST_3125,10,31.05,798.3,1,97,34
CUST_3125,11,11.81,213.8,0,112,29
CUST_3125,12,63.7,560.3,0,45,29
CUST_3126,1,7.57,421.6,0,53,0
CUST_3126,2,1.61,239.3,0,109,36
CUST_3126,3,3.68,331.2,0,28,17
CUST_3126,4,23.48,193.1,1,41,1
CUST_3126,5,35.16,172.9,2,64,16
CUST_3126,6,0.24,766.9,1,105,20
CUST_3126,7,17.2,711.7,1,22,25
CUST_3126,8,71.59,566.4,0,111,33
CUST_3126,9,56.68,604.7,2,118,3
CUST_3126,10,38.14,122.6,0,51,24
CUST_3126,11,1.09,601.2,0,110,1
CUST_3126,12,33.63,429.1,0,65,13
CUST_3127,1,40.36,265.9,0,86,30
CUST_3127,2,82.93,315.3,0,38,6
CUST_3127,3,5.4,710.6,0,25,13
CUST_3127,4,66.29,186.9,0,31,21
CUST_3127,5,8.11,373.2,0,116,15
CUST_3127,6,0.71,519.5,0,65,30
CUST_3127,7,42.23,419.3,1,44,39
CUST_3127,8,3.89,306.3,1,58,30
CUST_3127,9,15.46,335.0,2,106,5
CUST_3127,10,29.83,602.9,0,79,32
CUST_3127,11,67.44,213.0,0,97,9
CUST_3127,12,29.56,271.5,0,51,30
CUST_3128,1,17.06,138.2,0,21,2
CUST_3128,2,36.49,494.9,1,24,21
CUST_3128,3,16.88,470.2,0,48,3
CUST_3128,4,4.73,498.4,0,71,10
CUST_3128,5,17.24,597.0,1,72,19
CUST_3128,6,53.36,214.7,0,107,13
CUST_3128,7,17.14,411.4,0,43,30
CUST_3128,8,79.7,738.7,0,70,23
CUST_3128,9,18.61,707.3,0,94,26
CUST_3128,10,43.32,227.5,0,117,9
CUST_3128,11,8.16,126.2,0,102,9
CUST_3128,12,56.26,129.4,1,36,16
CUST_3129,1,17.54,177.5,1,101,37
CUST_3129,2,14.68,788.6,0,116,37
CUST_3129,3,11.73,105.6,0,37,24
CUST_3129,4,5.72,757.8,0,83,14
CUST_3129,5,17.51,298.3,0,104,35
CUST_3129,6,17.85,251.3,1,82,6
CUST_3129,7,48.46,503.0,0,67,31
CUST_3129,8,29.45,765.4,0,61,16
CUST_3129,9,74.16,118.1,0,116,0
CUST_3129,10,47.02,315.1,1,78,22
CUST_3129,11,8.16,290.6,0,114,25
CUST_3129,12,0.52,798.6,0,68,17
CUST_3130,1,27.75,472.5,0,108,21
CUST_3130,2,46.72,276.3,0,37,2
CUST_3130,3,3.44,634.4,0,36,3
CUST_3130,4,1.88,216.5,1,119,10
CUST_3130,5,18.13,163.6,0,103,22
CUST_3130,6,41.48,750.0,0,32,26
CUST_3130,7,19.96,357.1,0,55,0
CUST_3130,8,23.1,158.9,1,97,25
CUST_3130,9,84.21,135.2,0,96,16
CUST_3130,10,12.26,169.2,1,35,25
CUST_3130,11,73.35,326.5,2,58,0
CUST_3130,12,6.28,634.7,0,46,17
CUST_3131,1,19.05,313.6,0,63,7
CUST_3131,2,1.86,197.6,2,22,9
CUST_3131,3,16.49,379.0,1,90,21
CUST_3131,4,92.45,198.7,0,24,0
CUST_3131,5,45.54,771.9,0,28,5
CUST_3131,6,3.26,783.0,0,110,11
CUST_3131,7,5.17,130.9,1,35,32
CUST_3131,8,18.31,268.7,2,41,23
CUST_3131,9,4.35,169.8,0,95,25
CUST_3131,10,0.55,513.2,1,105,27
CUST_3131,11,36.02,782.1,1,80,6
CUST_3131,12,41.61,495.0,1,115,4
CUST_3132,1,33.94,337.5,0,113,1
CUST_3132,2,17.0,252.3,0,53,14
CUST_3132,3,14.36,230.5,0,90,26
CUST_3132,4,66.71,369.9,0,85,32
CUST_3132,5,47.53,648.3,0,97,39
CUST_3132,6,30.46,345.8,0,110,20
CUST_3132,7,32.37,725.4,0,105,0
CUST_3132,8,8.65,115.1,1,51,35
CUST_3132,9,116.87,107.8,0,115,37
CUST_3132,10,0.91,532.2,0,96,22
CUST_3132,11,26.0,311.1,1,77,33
CUST_3132,12,7.79,356.9,1,24,8
CUST_3133,1,25.53,112.9,1,74,14
CUST_3133,2,32.41,145.5,0,65,12
CUST_3133,3,10.64,742.4,0,59,5
CUST_3133,4,24.31,714.0,0,67,14
CUST_3133,5,4.27,350.3,0,88,37
CUST_3133,6,4.42,150.8,0,42,6
CUST_3133,7,43.71,299.1,0,101,4
CUST_3133,8,5.87,113.9,0,28,27
CUST_3133,9,26.47,143.6,0,67,11
CUST_3133,10,13.7,386.2,0,103,13
CUST_3133,11,8.9,777.1,1,87,3
CUST_3133,12,64.8,220.9,0,39,26
CUST_3134,1,7.52,363.3,1,67,28
CUST_3134,2,47.91,260.7,0,84,16
CUST_3134,3,72.82,767.9,0,95,0
CUST_3134,4,134.32,357.1,3,27,30
CUST_3134,5,1.21,514.9,0,79,21
CUST_3134,6,87.51,403.6,0,36,7
CUST_3134,7,14.58,469.3,0,83,37
CUST_3134,8,40.95,189.0,1,20,8
CUST_3134,9,58.19,304.6,2,60,31
CUST_3134,10,0.25,603.8,1,89,37
CUST_3134,11,1.58,298.3,1,115,3
CUST_3134,12,18.5,609.8,0,76,6
CUST_3135,1,51.55,530.8,0,104,20
CUST_3135,2,44.77,358.6,0,88,28
CUST_3135,3,84.8,293.0,0,75,0
CUST_3135,4,51.43,327.8,0,84,4
CUST_3135,5,0.06,624.8,0,111,15
CUST_3135,6,82.6,129.0,0,29,20
CUST_3135,7,5.74,204.1,0,93,2
CUST_3135,8,16.01,240.5,0,77,4
CUST_3135,9,23.72,442.2,0,46,12
CUST_3135,10,59.97,670.7,0,116,7
CUST_3135,11,45.89,119.3,0,76,5
CUST_3135,12,22.56,310.3,1,84,37
CUST_3136,1,24.74,234.3,0,22,14
CUST_3136,2,2.14,302.7,1,24,4
CUST_3136,3,45.22,237.0,0,119,21
CUST_3136,4,26.17,231.0,1,44,13
CUST_3136,5,52.33,123.4,0,63,2
CUST_3136,6,104.28,547.8,0,62,28
CUST_3136,7,9.51,752.9,0,74,31
CUST_3136,8,102.9,787.2,0,106,0
CUST_3136,9,228.86,369.4,0,80,39
CUST_3136,10,65.44,170.6,0,52,20
CUST_3136,11,30.16,423.9,0,86,19
CUST_3136,12,106.9,714.5,0,79,14
CUST_3137,1,43.59,180.4,0,104,30
CUST_3137,2,2.17,300.1,0,62,0
CUST_3137,3,10.65,662.6,0,101,20
CUST_3137,4,141.38,615.8,1,58,15
CUST_3137,5,28.73,345.1,0,50,36
CUST_3137,6,80.87,320.8,0,100,3
CUST_3137,7,77.64,122.3,0,78,29
CUST_3137,8,5.54,559.2,1,88,18
CUST_3137,9,5.39,590.9,0,81,2
CUST_3137,10,7.95,170.6,0,97,15
CUST_3137,11,13.72,274.0,0,39,28
CUST_3137,12,34.22,406.1,0,113,32
CUST_3138,1,68.28,107.5,1,58,1
CUST_3138,2,68.99,737.8,0,33,34
CUST_3138,3,3.42,374.2,0,105,35
CUST_3138,4,20.11,191.0,0,71,0
CUST_3138,5,32.54,161.6,0,51,25
CUST_3138,6,68.9,132.5,0,82,2
CUST_3138,7,6.97,312.5,1,104,20
CUST_3138,8,20.69,564.1,1,116,35
CUST_3138,9,15.63,293.4,2,89,31
CUST_3138,10,52.99,224.1,0,106,16
CUST_3138,11,6.19,143.9,0,38,21
CUST_3138,12,7.52,151.0,0,118,10
CUST_3139,1,16.16,760.0,0,91,19
CUST_3139,2,11.4,618.3,0,50,12
CUST_3139,3,15.65,753.6,0,95,2
CUST_3139,4,4.86,161.1,0,59,35
CUST_3139,5,5.2,415.6,1,48,14
CUST_3139,6,4.21,749.4,1,90,20
CUST_3139,7,9.81,168.4,0,85,21
CUST_3139,8,0.77,267.0,0,39,20
CUST_3139,9,21.35,141.4,0,101,25
CUST_3139,10,22.22,181.6,0,45,32
CUST_3139,11,8.66,699.2,0,75,7
CUST_3139,12,40.03,786.5,0,107,30
CUST_3140,1,39.76,285.6,0,68,20
CUST_3140,2,43.02,388.8,0,29,11
CUST_3140,3,34.16,375.7,1,107,14
CUST_3140,4,10.82,366.8,0,110,12
CUST_3140,5,54.86,656.8,2,80,11
CUST_3140,6,36.56,185.1,0,109,24
CUST_3140,7,17.83,459.2,1,109,22
CUST_3140,8,128.03,785.6,0,56,7
CUST_3140,9,52.59,742.1,0,33,10
CUST_3140,10,11.63,452.5,0,113,4
CUST_3140,11,1.68,572.1,0,81,34
CUST_3140,12,28.38,376.0,0,68,30
CUST_3141,1,2.77,281.0,1,83,3
CUST_3141,2,19.11,242.5,1,34,10
CUST_3141,3,4.74,119.5,0,83,7
CUST_3141,4,0.13,686.2,0,105,28
CUST_3141,5,17.53,351.8,0,47,7
CUST_3141,6,4.74,602.7,2,47,39
CUST_3141,7,4.9,709.4,1,69,37
CUST_3141,8,55.66,341.5,0,20,37
CUST_3141,9,24.21,382.7,0,105,18
CUST_3141,10,49.56,785.1,0,28,13
CUST_3141,11,4.78,320.6,1,30,13
CUST_3141,12,12.37,140.4,1,96,1
CUST_3142,1,0.0,354.0,0,107,11
CUST_3142,2,12.99,434.7,0,23,34
CUST_3142,3,34.78,611.1,0,57,33
CUST_3142,4,36.54,722.1,0,80,19
CUST_3142,5,29.37,316.2,1,99,5
CUST_3142,6,29.27,198.5,0,80,38
CUST_3142,7,8.11,139.1,0,21,20
CUST_3142,8,43.65,492.3,0,86,16
CUST_3142,9,22.08,726.3,1,53,36
CUST_3142,10,112.38,700.3,0,102,8
CUST_3142,11,16.75,400.4,1,69,28
CUST_3142,12,26.67,529.6,0,102,37
CUST_3143,1,18.36,331.6,0,55,6
CUST_3143,2,37.91,201.1,1,32,6
CUST_3143,3,0.55,250.4,0,73,5
CUST_3143,4,3.35,426.0,0,46,9
CUST_3143,5,117.79,549.8,0,90,7
CUST_3143,6,29.83,636.3,2,27,26
CUST_3143,7,23.04,609.8,1,27,12
CUST_3143,8,259.5,747.5,0,109,0
CUST_3143,9,61.39,473.8,0,91,15
CUST_3143,10,5.03,141.3,0,70,27
CUST_3143,11,31.43,394.7,1,23,26
CUST_3143,12,55.09,401.3,1,65,6
CUST_3144,1,13.81,316.9,0,117,15
CUST_3144,2,13.34,566.5,0,89,18
CUST_3144,3,48.62,625.2,2,92,30
CUST_3144,4,10.35,431.5,1,42,33
CUST_3144,5,50.61,192.0,0,35,12
CUST_3144,6,11.03,339.0,0,85,25
CUST_3144,7,44.98,600.0,0,93,27
CUST_3144,8,0.21,347.3,0,73,5
CUST_3144,9,43.88,490.9,0,84,12
CUST_3144,10,31.02,633.1,0,71,20
CUST_3144,11,140.57,446.9,0,61,3
CUST_3144,12,10.15,343.0,1,112,14
CUST_3145,1,24.58,424.2,0,44,21
CUST_3145,2,85.21,487.2,0,75,7
CUST_3145,3,8.34,146.7,0,86,25
CUST_3145,4,42.84,787.9,0,73,20
CUST_3145,5,91.57,566.7,0,56,24
CUST_3145,6,18.33,201.5,0,110,19
CUST_3145,7,30.14,776.3,0,92,27
CUST_3145,8,0.12,501.2,0,33,13
CUST_3145,9,45.95,448.3,0,36,0
CUST_3145,10,9.12,433.9,0,43,18
CUST_3145,11,6.96,301.6,0,62,9
CUST_3145,12,53.99,465.1,0,63,6
CUST_3146,1,2.98,460.9,0,22,7
CUST_3146,2,89.85,116.4,0,71,22
CUST_3146,3,15.9,278.2,0,68,14
CUST_3146,4,28.75,441.5,0,111,34
CUST_3146,5,14.54,148.2,0,30,11
CUST_3146,6,4.88,288.0,0,82,22
CUST_3146,7,7.01,466.0,0,83,10
CUST_3146,8,41.22,512.4,0,32,23
CUST_3146,9,74.44,680.2,0,68,33
CUST_3146,10,11.27,526.5,0,52,22
CUST_3146,11,10.08,556.7,0,97,6
CUST_3146,12,3.39,793.1,1,71,16
CUST_3147,1,9.17,445.9,0,65,0
CUST_3147,2,65.71,235.8,1,54,8
CUST_3147,3,39.5,180.8,0,55,38
CUST_3147,4,23.42,590.8,1,77,5
CUST_3147,5,19.48,536.0,0,95,14
CUST_3147,6,4.03,717.2,0,44,27
CUST_3147,7,19.54,168.2,0,112,36
CUST_3147,8,4.07,637.2,0,93,14
CUST_3147,9,3.88,462.9,0,65,25
CUST_3147,10,76.26,685.2,0,88,24
CUST_3147,11,12.87,201.0,0,40,20
CUST_3147,12,21.09,319.0,0,93,6
CUST_3148,1,1.56,307.8,0,51,31
CUST_3148,2,63.95,684.6,0,52,35
CUST_3148,3,9.99,694.5,0,73,21
CUST_3148,4,11.81,676.6,1,29,16
CUST_3148,5,49.88,567.9,0,82,5
CUST_3148,6,35.52,531.2,0,117,6
CUST_3148,7,12.05,759.7,0,31,5
CUST_3148,8,17.79,147.1,2,98,3
CUST_3148,9,3.72,587.3,2,81,20
CUST_3148,10,105.48,184.2,1,52,3
CUST_3148,11,41.63,362.3,0,91,19
CUST_3148,12,35.12,796.6,1,37,12
CUST_3149,1,13.32,386.0,0,37,36
CUST_3149,2,6.1,156.3,0,97,19
CUST_3149,3,13.77,719.3,0,74,5
CUST_3149,4,6.98,680.9,0,23,19
CUST_3149,5,79.77,709.6,0,101,6
CUST_3149,6,18.13,660.5,1,69,5
CUST_3149,7,27.72,782.6,0,90,8
CUST_3149,8,55.97,413.8,1,53,7
CUST_3149,9,79.59,536.0,0,27,12
CUST_3149,10,45.33,180.4,1,20,5
CUST_3149,11,2.82,408.6,0,27,24
CUST_3149,12,3.7,488.5,0,22,15
CUST_3150,1,36.71,620.2,0,72,1
CUST_3150,2,27.12,195.9,0,73,10
CUST_3150,3,6.83,304.0,0,25,28
CUST_3150,4,7.68,787.9,0,71,0
CUST_3150,5,0.09,207.1,0,65,28
CUST_3150,6,21.69,699.2,1,67,33
CUST_3150,7,61.42,660.5,1,24,30
CUST_3150,8,6.0,741.0,0,48,0
CUST_3150,9,59.96,701.5,0,41,33
CUST_3150,10,0.55,668.9,2,41,22
CUST_3150,11,21.58,516.7,0,73,26
CUST_3150,12,100.71,225.5,0,92,33
CUST_3151,1,9.07,519.8,0,71,33
CUST_3151,2,21.69,388.9,0,79,21
CUST_3151,3,106.64,464.6,0,28,30
CUST_3151,4,32.82,557.9,0,25,12
CUST_3151,5,86.87,258.2,1,113,14
CUST_3151,6,0.91,313.1,0,30,39
CUST_3151,7,11.54,154.8,0,111,7
CUST_3151,8,123.37,551.2,0,78,30
CUST_3151,9,88.14,566.4,0,24,18
CUST_3151,10,37.85,172.7,0,75,26
CUST_3151,11,14.46,237.3,0,57,36
CUST_3151,12,20.92,677.7,1,68,7
CUST_3152,1,26.95,718.5,2,92,11
CUST_3152,2,11.71,127.2,0,77,32
CUST_3152,3,15.54,584.5,0,55,30
CUST_3152,4,4.02,527.6,0,34,4
CUST_3152,5,43.9,410.8,0,81,34
CUST_3152,6,16.94,798.9,0,91,24
CUST_3152,7,4.15,565.5,0,32,33
CUST_3152,8,103.14,175.1,1,83,19
CUST_3152,9,34.4,568.2,0,104,23
CUST_3152,10,53.07,237.2,0,74,6
CUST_3152,11,17.17,734.6,0,32,21
CUST_3152,12,42.12,381.8,0,40,31
CUST_3153,1,33.57,471.9,1,34,15
CUST_3153,2,4.2,343.9,0,92,21
CUST_3153,3,16.66,139.6,0,78,39
CUST_3153,4,34.89,284.1,2,26,17
CUST_3153,5,5.82,243.9,0,55,0
CUST_3153,6,35.49,690.6,0,50,3
CUST_3153,7,62.29,328.4,1,97,2
CUST_3153,8,13.97,324.9,0,32,12
CUST_3153,9,56.66,492.6,0,74,30
CUST_3153,10,34.94,140.2,0,119,29
CUST_3153,11,67.36,700.4,0,22,19
CUST_3153,12,15.42,436.8,0,99,27
CUST_3154,1,79.31,170.5,1,70,15
CUST_3154,2,22.58,705.4,1,36,20
CUST_3154,3,7.06,360.5,2,23,39
CUST_3154,4,44.87,194.8,0,66,36
CUST_3154,5,7.96,313.9,0,74,16
CUST_3154,6,19.31,527.0,0,116,33
CUST_3154,7,3.51,389.6,1,79,33
CUST_3154,8,5.14,249.9,0,49,27
CUST_3154,9,18.89,569.5,1,29,12
CUST_3154,10,12.31,421.2,0,103,22
CUST_3154,11,72.61,696.0,1,107,18
CUST_3154,12,13.24,147.8,0,100,5
CUST_3155,1,19.04,615.7,0,105,9
CUST_3155,2,14.57,397.4,0,92,7
CUST_3155,3,12.93,595.5,0,95,33
CUST_3155,4,43.34,797.9,0,31,39
CUST_3155,5,45.06,415.0,0,76,14
CUST_3155,6,15.62,276.3,0,52,1
CUST_3155,7,1.4,294.8,0,25,0
CUST_3155,8,17.73,232.7,1,97,3
CUST_3155,9,1.94,744.9,0,48,23
CUST_3155,10,13.02,142.4,0,73,18
CUST_3155,11,20.47,239.3,0,91,3
CUST_3155,12,76.16,359.1,0,98,27
CUST_3156,1,3.05,569.9,0,42,8
CUST_3156,2,14.24,351.9,1,116,0
CUST_3156,3,107.54,767.4,0,47,7
CUST_3156,4,2.04,224.3,0,50,2
CUST_3156,5,5.52,754.2,0,72,4
CUST_3156,6,0.97,633.2,0,99,12
CUST_3156,7,32.3,734.0,0,103,17
CUST_3156,8,13.31,718.3,0,22,19
CUST_3156,9,8.92,303.0,0,28,37
CUST_3156,10,10.57,669.8,0,22,16
CUST_3156,11,19.12,623.0,0,60,25
CUST_3156,12,12.76,688.2,1,61,29
CUST_3157,1,37.11,477.2,0,21,14
CUST_3157,2,7.23,713.7,0,53,35
CUST_3157,3,9.39,191.2,0,92,5
CUST_3157,4,6.17,480.1,0,52,11
CUST_3157,5,20.82,655.2,1,95,1
CUST_3157,6,71.16,591.8,0,49,21
CUST_3157,7,26.47,335.0,0,113,38
CUST_3157,8,4.76,270.0,0,53,21
CUST_3157,9,61.0,299.5,0,116,20
CUST_3157,10,65.72,138.7,1,65,1
CUST_3157,11,21.36,415.5,1,117,26
CUST_3157,12,12.22,539.8,0,61,10
CUST_3158,1,38.63,676.6,0,66,11
CUST_3158,2,10.33,298.4,0,74,1
CUST_3158,3,10.56,209.4,0,93,16
CUST_3158,4,50.06,405.7,0,43,4
CUST_3158,5,47.64,462.5,0,90,0
CUST_3158,6,47.04,107.0,0,28,29
CUST_3158,7,28.76,181.9,2,76,16
CUST_3158,8,5.27,247.0,0,25,25
CUST_3158,9,11.67,443.9,0,102,3
CUST_3158,10,32.67,241.9,0,91,12
CUST_3158,11,28.61,514.9,0,37,9
CUST_3158,12,11.57,502.0,1,48,21
CUST_3159,1,16.92,654.7,0,26,23
CUST_3159,2,13.09,169.5,1,99,19
CUST_3159,3,18.69,508.9,1,23,5
CUST_3159,4,7.43,414.0,0,35,6
CUST_3159,5,88.46,654.7,0,116,21
CUST_3159,6,35.2,783.4,0,82,27
CUST_3159,7,22.09,239.7,1,91,21
CUST_3159,8,6.2,667.1,0,74,25
CUST_3159,9,22.48,310.2,0,78,10
CUST_3159,10,9.97,131.8,0,70,19
CUST_3159,11,73.73,518.1,0,30,0
CUST_3159,12,59.72,572.2,0,101,6
CUST_3160,1,98.22,564.0,0,57,39
CUST_3160,2,15.43,271.5,0,83,32
CUST_3160,3,20.9,678.1,0,46,9
CUST_3160,4,16.08,193.3,0,99,28
CUST_3160,5,52.13,247.3,0,32,29
CUST_3160,6,9.55,727.6,1,21,14
CUST_3160,7,2.25,696.5,2,95,39
CUST_3160,8,40.29,528.9,0,20,23
CUST_3160,9,0.13,140.5,0,114,25
CUST_3160,10,19.11,634.4,0,89,19
CUST_3160,11,46.16,417.2,1,84,31
CUST_3160,12,63.38,472.3,0,91,38
CUST_3161,1,76.79,360.2,0,77,10
CUST_3161,2,3.99,446.6,0,81,12
CUST_3161,3,22.23,209.5,0,32,9
CUST_3161,4,0.35,185.4,0,57,37
CUST_3161,5,17.89,178.9,0,24,24
CUST_3161,6,9.4,396.3,0,83,8
CUST_3161,7,159.83,739.2,0,90,33
CUST_3161,8,3.59,250.2,1,93,10
CUST_3161,9,42.96,734.1,0,111,31
CUST_3161,10,32.74,370.8,0,100,12
CUST_3161,11,19.41,773.5,0,62,5
CUST_3161,12,42.22,537.3,0,86,17
CUST_3162,1,49.36,125.6,0,79,35
CUST_3162,2,4.26,307.7,2,100,11
CUST_3162,3,63.11,509.4,0,91,10
CUST_3162,4,21.82,647.8,0,118,18
CUST_3162,5,61.07,691.7,1,35,32
CUST_3162,6,19.76,405.1,0,75,21
CUST_3162,7,1.33,799.3,0,57,7
CUST_3162,8,51.48,267.0,0,34,32
CUST_3162,9,19.13,253.0,2,86,2
CUST_3162,10,3.51,707.0,0,40,13
CUST_3162,11,0.76,497.6,1,38,18
CUST_3162,12,38.57,755.8,0,86,9
CUST_3163,1,2.98,255.5,0,95,13
CUST_3163,2,35.61,411.6,0,38,10
CUST_3163,3,18.47,583.1,2,114,8
CUST_3163,4,2.33,385.6,1,62,30
CUST_3163,5,12.24,446.6,0,67,27
CUST_3163,6,7.21,649.5,0,104,26
CUST_3163,7,76.28,257.2,0,35,30
CUST_3163,8,16.91,696.6,1,47,35
CUST_3163,9,34.87,587.4,1,59,1
CUST_3163,10,57.08,445.3,0,33,31
CUST_3163,11,172.62,307.7,1,57,35
CUST_3163,12,9.52,236.8,0,81,6
CUST_3164,1,0.69,117.4,0,30,24
CUST_3164,2,40.71,147.2,0,101,24
CUST_3164,3,9.72,470.5,1,115,19
CUST_3164,4,36.85,293.9,0,75,34
CUST_3164,5,7.39,796.8,4,23,30
CUST_3164,6,21.02,457.5,1,84,34
CUST_3164,7,90.56,640.2,1,112,12
CUST_3164,8,21.84,585.5,0,71,18
CUST_3164,9,25.87,737.5,1,37,11
CUST_3164,10,33.09,546.6,1,115,15
CUST_3164,11,24.61,473.9,0,44,37
CUST_3164,12,1.83,160.9,0,50,21
CUST_3165,1,103.48,226.9,1,53,21
CUST_3165,2,11.31,792.1,0,87,14
CUST_3165,3,41.29,523.5,2,65,39
CUST_3165,4,46.11,266.6,0,68,17
CUST_3165,5,6.54,496.8,0,86,30
CUST_3165,6,8.0,251.0,0,110,23
CUST_3165,7,0.91,603.4,0,44,37
CUST_3165,8,11.82,788.4,1,106,28
CUST_3165,9,35.85,635.5,0,81,0
CUST_3165,10,2.33,748.9,0,33,32
CUST_3165,11,2.78,521.2,0,119,6
CUST_3165,12,29.14,670.0,0,72,6
CUST_3166,1,24.89,190.9,0,74,8
CUST_3166,2,47.58,599.1,0,22,24
CUST_3166,3,60.23,770.7,0,38,10
CUST_3166,4,11.9,306.7,0,36,19
CUST_3166,5,9.04,698.7,0,71,25
CUST_3166,6,36.54,742.7,0,100,25
CUST_3166,7,1.35,471.3,0,56,5
CUST_3166,8,10.55,211.6,0,48,3
CUST_3166,9,21.88,765.0,0,81,10
CUST_3166,10,91.19,561.6,1,39,1
CUST_3166,11,18.99,521.0,2,56,15
CUST_3166,12,37.4,472.0,0,98,32
CUST_3167,1,15.51,712.4,0,75,29
CUST_3167,2,5.7,198.6,1,87,12
CUST_3167,3,3.91,131.5,1,91,20
CUST_3167,4,8.06,721.5,0,69,23
CUST_3167,5,9.02,776.1,1,119,18
CUST_3167,6,10.25,396.0,0,112,21
CUST_3167,7,40.45,610.8,0,95,22
CUST_3167,8,53.38,116.5,0,43,18
CUST_3167,9,15.8,524.9,0,115,37
CUST_3167,10,101.76,255.9,0,67,19
CUST_3167,11,7.1,489.9,1,119,37
CUST_3167,12,17.92,472.1,0,63,37
CUST_3168,1,9.99,692.8,0,95,2
CUST_3168,2,14.6,431.1,0,76,9
CUST_3168,3,54.38,543.4,0,45,14
CUST_3168,4,2.92,185.7,0,71,19
CUST_3168,5,3.8,499.5,0,95,1
CUST_3168,6,15.32,453.1,0,28,7
CUST_3168,7,5.53,505.9,0,68,3
CUST_3168,8,11.29,797.2,0,49,19
CUST_3168,9,26.49,188.8,0,58,16
CUST_3168,10,1.5,394.2,0,78,32
CUST_3168,11,19.87,568.2,1,46,2
