customer_id,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12
CUST_4068,102.24,74.17,83.05,101.81,77.93,100.73,102.2,79.6,90.95,99.08,83.15,89.82
CUST_4069,45.37,51.26,33.52,55.85,32.08,35.8,37.45,36.43,53.41,55.52,37.51,49.4
CUST_4070,77.58,77.81,69.23,91.69,70.25,91.8,69.51,85.39,64.23,74.06,73.74,65.0
CUST_4071,42.96,68.83,47.69,41.86,68.9,40.97,40.46,47.82,43.17,42.5,64.94,50.22
CUST_4072,100.79,81.2,96.69,73.91,78.55,84.64,84.71,97.32,90.63,101.26,77.55,94.05
CUST_4073,72.6,89.49,92.12,87.51,86.65,81.45,77.5,73.63,100.97,76.65,88.76,92.42
CUST_4074,38.01,66.8,41.35,49.75,57.45,61.49,45.82,64.05,66.41,49.96,41.05,62.11
CUST_4075,47.0,60.58,58.07,42.86,45.16,54.69,51.59,37.86,37.41,43.35,34.43,36.13
CUST_4076,79.18,87.24,86.97,70.77,63.63,66.61,85.06,74.57,69.53,64.42,84.72,80.72
CUST_4077,83.48,95.37,100.47,95.83,89.56,99.88,98.56,110.05,109.3,101.77,84.72,94.76
CUST_4078,113.2,102.02,131.2,107.77,109.55,114.65,119.04,119.34,102.49,114.48,123.81,128.88
CUST_4079,108.52,102.0,101.85,101.52,110.08,105.44,116.47,98.41,111.39,94.73,89.14,90.96
CUST_4080,59.73,62.4,60.53,84.77,60.29,70.46,65.68,62.94,80.77,60.12,68.52,89.26
CUST_4081,77.75,84.46,75.9,90.87,90.78,96.66,103.02,81.41,93.52,94.41,75.13,102.33
CUST_4082,103.37,101.21,110.05,89.99,98.96,86.31,101.44,110.17,86.45,100.72,89.24,87.71
CUST_4083,45.02,46.63,29.83,44.56,44.73,46.68,50.77,51.52,42.29,54.45,39.13,35.06
CUST_4084,105.67,127.29,114.85,129.38,127.66,117.42,109.98,129.89,104.35,115.79,126.76,112.82
CUST_4085,50.46,52.33,42.88,44.25,61.7,42.47,39.29,54.79,59.52,59.06,60.6,54.15
CUST_4086,92.44,75.08,94.64,79.32,69.37,76.07,83.62,90.04,75.24,69.7,84.49,74.86
CUST_4087,95.67,102.32,110.16,112.52,103.68,87.31,113.12,114.18,96.85,87.45,99.85,113.98
CUST_4088,96.49,95.28,109.35,106.9,112.9,89.32,103.87,87.77,94.11,112.5,89.03,89.67
CUST_4089,38.87,39.3,22.61,50.63,38.44,22.61,32.9,41.03,23.4,37.45,35.09,31.95
CUST_4090,73.52,67.58,46.82,58.32,66.91,73.93,67.17,48.17,53.57,64.63,73.6,47.81
CUST_4091,76.6,62.88,57.08,66.68,78.27,58.85,54.37,67.79,53.86,74.46,59.16,73.2
CUST_4092,125.76,112.12,125.17,128.14,115.93,122.38,134.5,128.94,131.52,112.19,116.73,120.56
CUST_4093,101.55,99.63,118.55,93.89,117.95,111.04,101.66,103.18,100.53,122.08,94.74,98.6
CUST_4094,92.73,97.32,91.78,95.22,106.67,101.18,85.87,97.49,100.15,99.26,88.59,104.52
CUST_4095,100.22,93.57,109.74,104.62,107.7,104.54,87.89,88.02,105.42,106.29,87.02,90.64
CUST_4096,34.72,38.57,33.13,32.15,46.68,31.58,46.94,32.88,46.86,32.27,50.92,35.9
CUST_4097,92.2,91.54,92.02,94.19,94.72,92.37,92.83,104.07,95.09,102.91,93.03,96.27
CUST_4098,89.87,88.63,67.23,73.28,77.12,79.05,69.33,92.06,77.09,80.8,72.53,78.49
CUST_4099,81.5,95.99,100.15,81.53,84.23,87.3,74.87,79.8,80.1,79.8,77.66,78.87
CUST_4100,84.97,92.14,94.76,93.72,77.79,87.02,89.74,78.84,103.44,93.76,90.17,99.58
CUST_4101,42.91,22.21,28.95,49.64,37.81,42.14,48.03,30.22,26.5,30.22,31.15,48.42
CUST_4102,94.16,87.14,91.61,82.28,92.75,92.1,82.04,70.7,84.04,81.01,91.79,70.2
CUST_4103,70.96,53.27,45.66,68.98,43.47,60.67,65.82,60.37,66.18,60.17,55.3,65.26
CUST_4104,84.63,103.51,85.81,104.1,109.15,83.23,96.09,92.19,96.97,91.83,85.71,98.96
CUST_4105,56.38,54.23,57.1,45.92,40.49,63.0,34.91,51.54,56.46,61.48,34.91,56.18
CUST_4106,60.96,67.63,77.64,79.19,66.06,65.16,55.14,74.88,75.98,60.17,57.19,55.29
CUST_4107,102.93,103.89,103.65,97.86,92.98,80.51,82.13,87.14,100.05,82.35,88.58,74.71
CUST_4108,105.11,131.94,132.53,107.57,123.18,120.73,107.32,107.65,119.84,134.57,120.34,107.4
CUST_4109,77.02,87.6,72.16,73.97,67.01,69.31,71.21,75.1,59.13,67.8,75.67,63.56
CUST_4110,43.11,62.81,50.3,48.32,36.88,62.03,38.47,42.46,38.07,60.5,62.2,57.52
CUST_4111,35.11,51.16,30.84,41.72,21.82,33.63,46.69,44.39,49.07,46.65,39.42,26.63
CUST_4112,84.38,80.58,73.8,87.24,77.05,67.27,88.31,91.34,85.09,91.98,63.48,85.21
CUST_4113,105.74,112.54,111.18,109.02,109.6,112.04,111.3,104.77,113.82,93.34,98.14,99.21
CUST_4114,31.62,49.39,46.36,38.7,43.28,44.27,44.4,58.88,46.7,41.38,46.43,35.44
CUST_4115,68.5,66.61,70.25,53.62,57.1,43.01,48.74,72.17,51.04,69.19,60.93,64.47
CUST_4116,74.16,46.02,50.96,48.65,47.45,65.35,67.63,56.7,68.14,52.51,69.91,62.97
CUST_4117,123.78,115.45,107.45,96.82,113.27,106.37,116.0,102.49,117.03,120.92,94.91,103.27
CUST_4118,23.59,40.4,50.38,36.81,28.66,37.47,45.15,32.02,48.18,22.83,32.59,21.18
CUST_4119,73.92,73.93,72.79,86.27,91.76,86.19,72.09,71.27,73.73,71.88,73.76,75.71
CUST_4120,68.31,72.48,54.86,61.36,59.2,75.15,68.73,67.4,48.66,77.54,51.03,63.35
CUST_4121,57.6,56.86,30.39,58.31,36.47,51.62,55.61,34.94,45.85,44.8,29.21,40.65
CUST_4122,35.44,42.94,44.71,45.56,33.72,47.78,43.5,26.64,49.6,23.56,39.7,36.88
CUST_4123,83.51,84.51,83.22,74.19,88.13,71.35,93.37,74.82,68.2,93.35,71.35,72.63
CUST_4124,56.28,41.03,41.37,53.73,46.64,53.2,43.33,63.14,64.76,59.54,51.95,42.0
CUST_4125,99.7,106.73,108.15,101.03,97.69,100.5,114.43,105.11,100.54,96.59,109.97,87.87
CUST_4126,66.56,77.04,83.03,71.66,85.57,79.53,78.93,73.21,91.69,63.29,71.62,72.75
CUST_4127,120.39,113.14,99.86,122.62,107.33,99.61,117.95,107.34,112.21,118.92,113.48,120.66
CUST_4128,49.73,46.18,50.05,46.62,37.92,30.57,31.67,42.55,30.61,24.23,22.05,36.61
CUST_4129,86.42,74.08,79.89,73.02,77.07,100.68,94.62,75.77,74.89,100.33,98.55,98.83
CUST_4130,71.38,49.92,69.36,49.79,68.51,67.85,74.99,58.58,48.83,52.6,65.48,49.48
CUST_4131,112.43,104.35,103.86,96.5,112.06,113.02,96.09,116.75,109.78,110.62,99.84,97.61
CUST_4132,112.91,102.27,111.0,121.92,98.44,101.02,102.08,119.85,111.24,100.73,93.68,93.61
CUST_4133,70.42,60.97,56.37,72.15,57.96,82.23,73.44,80.82,79.79,83.28,60.62,63.13
CUST_4134,80.45,90.23,103.21,76.78,83.72,103.7,88.45,80.18,83.83,79.4,87.12,98.0
CUST_4135,58.76,49.91,52.93,44.34,51.43,53.68,44.8,51.43,49.16,47.95,35.87,61.61
CUST_4136,21.3,22.23,42.51,28.27,25.1,40.49,24.88,31.42,31.73,36.86,38.22,27.23
CUST_4137,86.03,71.72,81.9,60.99,83.85,74.61,76.76,77.22,76.32,66.19,71.05,68.06
CUST_4138,78.52,90.27,69.21,89.64,79.15,69.51,92.89,68.23,69.1,91.36,80.51,80.41
CUST_4139,56.55,47.55,70.21,45.13,43.09,57.35,70.11,47.85,41.96,56.77,61.53,59.26
CUST_4140,54.22,73.73,68.55,63.53,57.08,56.92,52.76,76.47,72.19,52.24,72.84,64.28
CUST_4141,116.1,117.86,111.96,121.32,113.7,118.74,106.82,118.62,128.14,123.25,125.7,118.23
CUST_4142,100.47,117.42,115.15,109.98,107.64,112.11,100.35,110.8,105.81,115.4,93.9,112.89
CUST_4143,126.92,114.73,112.86,118.68,125.57,124.21,131.23,125.12,103.92,126.03,110.59,108.15
CUST_4144,63.42,87.35,83.61,86.76,72.45,69.87,77.37,74.19,81.71,85.46,82.3,89.27
CUST_4145,35.17,53.27,41.13,40.9,35.03,38.96,55.83,39.29,41.89,31.23,36.23,31.37
CUST_4146,66.28,71.64,72.91,73.66,53.02,63.22,69.72,66.8,45.23,48.49,58.65,55.27
CUST_4147,123.86,124.19,110.53,115.01,113.99,112.27,107.94,124.38,109.84,119.52,130.0,121.13
CUST_4148,106.17,93.39,98.11,113.0,92.16,101.83,111.74,116.91,117.79,116.2,103.1,106.11
CUST_4149,46.89,49.45,61.67,54.38,69.22,47.08,63.81,68.52,44.94,44.57,41.05,43.42
CUST_4150,88.51,87.02,78.01,91.07,71.61,76.02,90.7,78.92,89.09,79.04,81.33,87.31
CUST_4151,41.83,55.02,46.64,60.26,56.39,58.93,41.0,51.2,67.62,66.93,43.19,51.55
CUST_4152,40.88,32.34,42.64,34.26,33.0,47.73,44.03,40.21,28.16,31.46,33.6,27.39
CUST_4153,120.51,132.27,124.69,128.49,119.51,128.67,112.38,103.33,129.74,113.13,105.28,128.81
CUST_4154,117.97,117.28,119.9,112.11,110.94,101.8,103.83,117.6,124.62,105.88,106.13,120.19
CUST_4155,85.55,80.3,97.46,74.25,94.71,99.85,85.71,80.57,87.43,100.31,79.99,97.11
CUST_4156,109.05,109.37,98.24,121.0,109.66,118.53,119.58,102.42,102.13,118.0,108.46,108.91
CUST_4157,109.43,105.06,92.62,104.21,110.75,88.48,90.63,90.5,98.2,109.04,99.66,99.14
CUST_4158,120.11,112.37,131.07,127.27,106.56,109.61,103.66,107.45,116.39,131.6,129.67,104.28
CUST_4159,97.64,113.93,108.09,91.82,99.94,92.1,95.97,105.6,110.03,117.39,102.47,103.03
CUST_4160,93.34,110.72,102.22,107.49,109.84,114.16,113.97,102.47,119.59,106.54,120.61,114.64
CUST_4161,54.72,38.36,46.96,50.66,47.41,65.62,39.77,37.84,56.46,63.37,43.99,57.41
CUST_4162,81.05,93.34,84.1,80.53,88.72,102.2,95.7,92.4,109.45,98.38,86.77,101.21
CUST_4163,44.42,40.56,48.05,37.1,41.74,43.15,45.24,47.19,53.88,43.2,43.95,52.5
CUST_4164,81.51,90.83,90.05,94.05,98.13,83.11,92.61,99.9,101.1,89.86,78.29,99.6
CUST_4165,113.05,120.4,111.22,104.84,91.52,110.13,92.52,119.76,96.37,106.35,94.24,103.37
CUST_4166,116.64,103.98,109.06,103.27,116.4,120.54,115.0,122.04,98.79,114.0,95.72,115.03
CUST_4167,87.94,86.41,90.69,103.51,91.86,106.99,85.5,90.23,82.79,86.86,105.04,86.1
CUST_4168,37.93,32.43,26.88,41.63,32.05,36.16,28.4,50.07,40.5,50.84,27.94,34.69
CUST_4169,79.54,97.2,94.38,90.64,80.06,94.55,85.41,99.75,97.01,74.1,74.82,89.24
CUST_4170,55.1,35.62,38.0,45.93,63.07,55.19,43.38,51.55,44.79,41.84,59.36,64.03
CUST_4171,94.61,114.82,106.87,104.78,97.83,115.1,115.64,87.78,94.35,114.05,115.07,100.85
CUST_4172,66.23,70.52,87.53,86.14,63.01,80.53,63.83,60.94,64.28,66.44,58.32,62.31
CUST_4173,93.61,74.82,89.95,71.58,92.65,86.57,90.75,85.01,69.72,91.43,82.3,75.12
CUST_4174,63.99,51.81,63.05,55.7,65.1,70.89,54.14,62.38,68.1,44.94,65.21,48.99
CUST_4175,89.43,97.4,101.84,103.73,91.03,85.32,81.1,92.33,86.76,92.67,77.83,88.65
CUST_4176,47.28,54.81,49.63,67.05,44.54,47.37,62.27,61.66,56.05,65.25,42.36,46.43
CUST_4177,93.86,88.48,112.3,110.67,98.79,99.95,88.09,99.35,84.13,92.58,104.71,86.25
CUST_4178,117.12,108.49,102.41,111.53,116.3,101.03,106.05,119.42,97.22,123.73,118.62,111.52
CUST_4179,82.94,81.55,81.49,87.9,86.32,89.02,79.47,62.21,76.48,68.02,86.89,61.03
CUST_4180,86.11,76.83,83.15,88.94,84.84,92.85,103.46,96.63,89.74,85.04,100.53,102.63
CUST_4181,56.99,44.98,55.43,43.23,68.39,55.15,42.2,45.24,42.36,60.35,63.84,68.31
CUST_4182,80.13,76.26,82.39,71.83,89.42,82.76,72.33,76.46,82.86,73.52,80.55,88.58
CUST_4183,87.65,87.77,96.12,101.3,98.97,100.47,81.12,81.47,98.14,85.15,74.98,84.78
CUST_4184,105.82,109.82,92.8,117.89,92.86,116.76,111.22,100.43,100.69,100.91,120.61,108.31
CUST_4185,109.15,110.41,89.18,100.14,106.29,84.09,110.67,83.75,103.72,86.89,103.57,88.97
CUST_4186,45.71,58.47,63.6,48.04,48.37,45.4,44.95,48.09,56.71,47.05,46.17,62.13
CUST_4187,89.68,90.36,73.69,97.26,87.04,94.01,73.71,72.53,75.38,96.71,94.1,88.41
CUST_4188,51.29,43.05,53.51,62.52,43.65,43.56,48.64,64.22,48.75,50.29,59.88,44.16
CUST_4189,112.74,99.01,114.04,121.87,125.38,120.5,98.88,117.04,121.31,119.45,103.0,111.16
CUST_4190,128.44,122.45,123.98,110.38,125.47,115.37,137.57,134.8,134.55,114.59,119.66,117.05
CUST_4191,49.36,42.54,42.23,39.56,45.38,48.11,44.86,39.68,51.99,48.46,33.38,40.92
CUST_4192,60.21,73.21,64.51,69.42,59.19,69.91,57.9,65.35,49.64,56.53,63.32,49.88
CUST_4193,111.6,87.97,94.31,97.53,102.5,111.66,95.45,96.73,96.6,88.53,89.53,98.74
CUST_4194,108.53,97.83,106.22,112.92,103.76,102.87,111.63,112.36,115.22,95.46,87.96,93.2
CUST_4195,111.27,101.62,116.86,95.13,99.24,106.7,101.24,101.35,121.21,106.86,98.13,99.81
CUST_4196,55.06,74.16,63.26,61.06,58.56,67.22,59.98,47.58,65.66,49.86,70.54,64.25
CUST_4197,85.45,72.27,83.2,89.74,74.36,94.75,98.05,90.54,81.73,87.9,76.66,71.1
CUST_4198,92.68,90.22,100.87,101.8,114.99,116.58,108.56,99.3,92.09,109.62,96.15,93.18
CUST_4199,111.66,112.07,108.44,104.74,105.16,113.19,102.21,120.19,99.07,99.37,118.79,107.41
CUST_4200,93.41,113.84,105.19,102.33,114.57,114.49,93.67,89.28,95.24,92.37,108.93,91.27
CUST_4201,93.15,108.13,116.45,95.79,93.32,104.72,103.67,112.77,99.16,115.84,102.01,104.09
CUST_4202,51.22,49.77,37.91,55.45,55.08,46.04,51.36,59.86,47.76,53.74,37.19,40.78
CUST_4203,108.59,106.36,112.86,120.16,112.71,112.09,113.13,121.74,120.69,123.58,103.21,114.08
CUST_4204,57.9,61.55,39.06,54.42,51.06,47.15,65.68,51.79,66.17,43.6,48.13,49.89
CUST_4205,123.43,114.04,105.51,130.32,119.88,126.43,118.22,131.55,130.46,110.81,107.48,124.51
CUST_4206,51.12,47.87,27.1,41.57,39.43,24.06,33.86,26.84,33.75,38.46,46.24,37.58
CUST_4207,66.5,65.18,85.5,74.03,79.84,86.56,83.69,72.55,88.75,67.99,84.59,81.11
CUST_4208,48.58,46.37,56.12,37.24,52.93,54.5,60.61,49.34,60.08,36.58,49.14,56.22
CUST_4209,85.57,95.11,98.07,79.73,102.67,76.65,83.51,100.03,77.12,79.75,90.88,81.26
CUST_4210,74.08,45.95,50.51,72.07,58.79,64.55,57.16,50.94,63.4,57.08,55.07,72.49
CUST_4211,53.04,68.07,51.53,50.61,47.45,43.99,69.12,50.76,63.82,44.59,72.55,65.95
CUST_4212,77.45,56.03,75.05,68.98,77.48,62.24,68.8,65.11,64.24,56.34,52.91,58.73
CUST_4213,69.21,49.43,75.36,50.14,62.09,63.18,57.14,55.95,69.61,75.55,48.3,74.99
CUST_4214,47.3,59.14,41.4,62.73,49.35,65.99,42.82,65.48,45.18,38.37,59.02,65.12
CUST_4215,120.33,111.35,112.51,128.11,123.96,109.66,118.1,120.58,117.26,107.4,116.44,113.13
CUST_4216,82.36,106.76,103.22,88.27,96.28,98.09,94.02,105.05,102.53,95.44,107.65,105.24
CUST_4217,68.22,67.23,69.37,48.7,71.01,66.29,61.61,55.42,52.55,45.15,64.37,59.6
CUST_4218,65.28,70.25,78.02,77.21,65.01,70.57,61.2,80.69,67.4,81.19,71.82,64.76
CUST_4219,89.99,80.6,90.74,92.61,94.02,71.39,76.22,71.08,87.53,95.63,88.62,80.67
CUST_4220,70.5,88.36,73.62,87.07,66.73,79.87,76.0,70.98,67.65,67.71,70.01,80.1
CUST_4221,54.59,73.55,55.75,50.0,51.14,76.21,61.21,58.09,58.74,69.04,69.78,70.01
CUST_4222,80.74,93.6,80.82,87.81,77.57,86.31,93.11,94.62,78.85,81.9,77.03,81.28
CUST_4223,109.1,110.09,106.12,121.12,117.57,109.11,134.6,130.3,119.94,110.57,114.84,115.13
CUST_4224,127.76,107.85,104.55,103.62,123.3,123.22,123.49,118.31,120.92,118.3,122.31,121.32
CUST_4225,89.21,71.13,80.74,66.08,85.54,61.44,80.01,84.49,76.68,70.26,88.88,70.67
CUST_4226,44.34,29.24,33.15,46.23,48.52,40.71,37.17,30.57,30.86,30.32,35.82,41.53
CUST_4227,89.69,91.09,70.5,89.34,97.02,83.45,86.85,70.37,70.8,82.68,89.57,91.16
CUST_4228,88.93,61.26,69.21,87.96,67.47,66.17,75.66,62.76,63.11,80.54,78.6,68.23
CUST_4229,57.38,67.69,66.18,54.34,48.74,65.16,40.29,47.23,61.86,58.26,41.27,57.74
CUST_4230,91.74,95.74,112.21,101.38,114.07,103.94,116.42,106.16,93.09,98.65,97.94,106.33
CUST_4231,35.03,49.64,31.3,49.03,29.14,39.71,46.3,30.86,56.22,32.99,41.52,38.68
CUST_4232,82.52,76.17,91.07,84.22,74.99,89.48,92.18,74.68,87.27,88.53,67.91,67.82
CUST_4233,120.25,122.13,111.44,124.1,105.3,114.86,109.54,124.83,97.69,99.59,107.11,110.88
CUST_4234,114.29,106.03,106.6,120.18,124.64,130.77,127.17,121.52,124.32,129.59,111.15,114.24
CUST_4235,72.07,82.43,67.8,71.27,77.8,65.01,71.03,77.73,69.93,72.59,77.41,55.46
CUST_4236,54.31,54.54,49.84,35.07,63.04,34.65,44.83,41.34,50.08,57.37,45.57,49.89
CUST_4237,107.02,104.88,98.62,115.3,108.37,106.13,101.56,105.78,106.52,91.53,92.06,95.74
CUST_4238,86.48,79.13,93.65,97.93,82.08,93.12,85.73,85.29,85.5,80.17,87.87,72.29
CUST_4239,129.27,124.94,123.88,122.65,126.61,126.83,130.96,127.34,127.99,106.21,122.76,122.47
CUST_4240,122.22,130.65,120.6,109.83,133.44,132.46,125.51,131.07,132.72,133.14,107.53,133.73
CUST_4241,40.26,24.69,31.21,28.48,45.05,43.43,23.76,45.96,37.03,23.7,33.87,37.91
CUST_4242,105.76,113.85,121.71,119.05,103.05,110.95,122.12,114.83,102.09,111.03,117.63,121.56
CUST_4243,84.68,89.61,67.63,93.08,78.64,79.04,74.46,83.78,95.57,67.87,78.87,75.54
CUST_4244,57.2,57.28,48.11,41.21,36.88,56.0,43.36,61.14,52.85,52.65,46.77,60.56
CUST_4245,38.72,36.51,30.48,30.67,34.83,48.35,37.15,51.8,26.61,41.67,26.97,47.05
CUST_4246,131.27,122.39,125.69,109.17,119.23,118.21,118.23,127.77,122.03,119.35,124.63,121.99
CUST_4247,67.51,67.76,49.52,45.38,41.28,66.04,58.73,58.47,40.88,44.19,52.46,45.58
CUST_4248,116.2,93.63,114.82,109.15,113.64,108.05,121.41,98.27,101.68,110.67,119.05,102.42
CUST_4249,98.76,126.18,111.19,101.09,124.64,111.11,124.13,126.49,121.8,114.89,107.45,108.99
CUST_4250,46.97,47.46,42.44,53.55,65.58,59.15,66.57,58.31,67.08,57.38,56.74,58.7
CUST_4251,41.71,31.18,34.06,55.08,57.84,53.95,45.72,35.0,36.84,54.42,44.59,57.42
CUST_4252,65.29,88.31,92.12,66.47,70.02,72.76,71.11,90.63,83.13,67.53,92.17,83.85
CUST_4253,90.33,95.84,93.46,96.65,97.05,86.74,86.33,88.57,81.45,87.51,87.43,69.44
CUST_4254,118.33,93.74,107.74,101.92,102.17,100.43,91.38,98.82,91.36,101.26,102.72,93.36
CUST_4255,80.76,91.48,97.93,70.77,90.57,77.92,75.97,87.69,92.83,94.53,92.99,90.08
CUST_4256,95.47,86.89,83.98,82.38,71.48,86.83,71.43,98.51,83.51,97.43,88.63,75.47
CUST_4257,79.27,91.17,92.69,80.44,96.1,71.17,84.43,72.97,84.32,84.8,88.95,90.18
CUST_4258,45.35,48.59,39.5,41.17,58.65,47.12,59.4,49.64,58.41,63.79,57.33,54.69
CUST_4259,105.88,128.19,126.76,108.86,102.48,106.11,117.94,114.29,124.2,116.3,128.86,101.19
CUST_4260,48.13,75.42,71.98,54.24,56.75,50.25,48.91,75.48,62.79,51.77,49.24,63.52
CUST_4261,38.5,39.32,55.65,58.26,55.43,59.7,56.49,51.42,64.63,62.0,44.76,57.53
CUST_4262,39.57,55.94,57.41,55.75,45.36,48.92,40.85,51.72,55.96,51.99,54.24,36.2
CUST_4263,111.12,98.27,84.36,109.85,88.19,98.59,105.21,109.23,96.68,91.84,87.47,97.41
CUST_4264,70.74,90.12,67.52,71.95,69.62,71.65,92.89,74.12,79.0,74.17,72.03,74.78
CUST_4265,115.85,118.68,94.91,96.44,120.43,122.06,111.69,118.15,111.94,119.59,105.21,104.46
CUST_4266,109.07,113.55,124.81,128.14,125.13,113.3,118.34,127.13,126.36,108.84,114.99,108.29
CUST_4267,85.64,84.53,102.2,100.52,84.81,84.87,91.03,102.69,84.75,103.5,99.11,96.19
CUST_4268,86.8,75.43,71.17,70.22,61.83,62.12,68.92,68.15,78.13,69.75,64.22,86.68
CUST_4269,64.7,56.63,52.48,45.76,40.36,53.65,53.97,48.41,69.51,63.34,42.82,44.39
CUST_4270,125.64,120.44,136.26,135.0,119.26,122.3,134.08,128.37,112.7,112.75,119.69,119.21
CUST_4271,118.19,131.24,105.12,123.44,130.82,118.02,104.25,121.68,108.08,106.83,131.62,108.63
CUST_4272,101.24,107.7,86.61,108.66,84.02,106.8,86.9,106.5,92.57,90.5,100.02,96.64
CUST_4273,52.36,61.6,41.03,37.71,38.36,45.27,54.25,58.04,59.74,42.67,39.92,51.36
CUST_4274,81.52,98.23,98.98,80.53,98.14,79.35,86.66,89.35,94.31,73.58,79.07,72.27
CUST_4275,74.95,91.52,77.86,79.16,75.07,91.1,80.56,79.89,100.96,84.97,81.69,77.64
CUST_4276,59.26,63.52,59.89,42.56,55.44,49.36,64.14,53.59,47.16,51.27,41.31,37.51
CUST_4277,40.02,45.94,48.28,52.7,57.38,38.21,50.61,45.5,57.34,53.78,42.39,55.34
CUST_4278,113.11,85.39,109.64,106.15,95.71,102.43,85.26,112.68,101.69,93.35,89.93,94.19
CUST_4279,122.93,102.02,112.52,114.64,112.44,112.43,103.68,116.68,123.17,115.29,117.44,110.19
CUST_4280,89.63,105.83,103.85,101.29,118.48,99.25,98.31,95.26,95.16,104.18,100.68,107.5
CUST_4281,113.88,117.66,105.69,118.23,107.85,106.7,112.12,112.28,124.53,126.01,106.65,119.41
CUST_4282,95.47,92.14,105.19,84.75,78.64,98.46,106.55,79.62,98.33,82.03,82.36,103.14
CUST_4283,72.04,46.83,46.09,47.54,57.57,45.24,55.93,55.45,60.43,73.52,55.11,57.21
CUST_4284,50.41,62.63,56.83,53.87,56.18,51.85,60.94,64.51,40.95,59.38,51.81,43.22
CUST_4285,51.46,62.22,61.32,66.95,48.6,59.07,46.97,53.61,72.22,71.0,72.95,63.64
CUST_4286,94.18,97.81,102.63,97.68,90.23,100.69,77.06,76.68,101.35,91.08,79.55,83.72
CUST_4287,118.0,122.6,127.09,121.94,130.61,130.99,121.59,132.69,109.73,121.77,111.28,117.35
CUST_4288,57.92,56.98,45.85,53.57,60.62,44.28,39.72,50.01,59.9,49.36,62.02,37.73
CUST_4289,62.28,86.47,74.73,72.48,66.12,80.85,85.56,63.82,76.82,62.49,70.6,63.84
CUST_4290,111.66,99.35,126.39,111.73,120.33,115.51,106.35,108.26,122.05,99.42,104.87,113.34
CUST_4291,81.62,82.17,79.04,85.01,93.26,84.49,72.38,92.19,89.1,85.61,94.38,70.0
CUST_4292,110.48,106.81,128.68,133.59,129.82,132.51,130.33,118.25,122.03,108.57,129.37,128.17
CUST_4293,53.67,65.06,61.27,55.54,48.57,68.99,54.14,59.46,42.83,58.79,43.88,45.57
CUST_4294,81.29,63.2,67.93,64.63,61.21,60.14,72.59,77.73,81.12,55.42,68.99,81.74
CUST_4295,74.49,67.19,77.61,85.82,86.11,69.33,92.37,71.74,73.57,64.93,87.2,78.37
CUST_4296,53.14,48.19,43.63,49.11,61.2,52.49,64.39,50.09,42.48,42.24,45.79,68.67
CUST_4297,98.28,116.13,106.18,108.43,107.01,104.41,115.31,89.14,98.09,98.14,90.39,108.43
CUST_4298,117.4,106.39,132.61,108.03,133.3,121.23,114.94,130.89,109.89,126.63,126.52,106.82
CUST_4299,129.34,119.38,103.97,115.19,117.15,106.1,102.99,115.1,102.64,126.99,115.02,108.46
CUST_4300,71.23,60.69,74.04,82.69,79.25,56.09,57.72,71.51,85.71,84.56,71.97,59.62
CUST_4301,48.58,47.6,48.9,28.44,28.91,28.11,32.62,38.97,44.42,44.74,47.64,35.69
CUST_4302,111.45,117.38,123.57,109.51,106.73,105.69,100.26,112.6,100.23,112.35,106.2,109.66
CUST_4303,83.46,60.21,86.79,78.52,60.67,83.95,86.35,75.4,62.88,80.86,71.05,73.21
CUST_4304,130.5,115.68,129.94,131.01,121.47,117.12,109.76,109.17,116.62,106.33,112.64,116.09
CUST_4305,97.74,73.94,76.37,84.74,90.32,86.47,97.18,69.98,95.92,86.21,69.76,86.38
CUST_4306,67.05,67.62,91.49,90.51,72.72,84.54,63.49,67.35,72.14,71.94,67.72,66.11
CUST_4307,119.6,122.63,94.66,100.67,97.76,94.27,98.66,117.17,103.18,115.24,120.32,98.1
CUST_4308,57.4,53.1,47.58,62.7,57.94,49.21,52.22,57.46,65.69,66.69,44.26,61.06
CUST_4309,94.67,99.5,95.0,93.91,106.72,95.29,108.09,107.32,102.07,112.86,97.18,94.0
CUST_4310,75.03,68.67,76.83,79.45,70.07,71.41,90.28,71.96,83.58,82.37,87.77,69.69
CUST_4311,46.76,51.27,28.56,29.19,31.31,43.33,47.35,27.31,37.06,31.38,26.73,25.36
CUST_4312,43.03,22.86,44.85,45.25,40.15,22.76,21.21,40.62,45.76,21.45,23.87,29.12
CUST_4313,103.91,111.25,94.76,111.71,115.9,93.67,111.68,98.58,90.88,101.38,108.23,96.94
CUST_4314,34.69,59.93,42.55,36.21,33.78,35.26,40.73,34.19,60.34,59.63,43.03,50.21
CUST_4315,39.93,59.33,57.47,47.64,48.13,44.38,36.43,62.57,46.73,47.51,46.44,41.34
CUST_4316,88.1,83.89,90.15,79.1,88.59,65.14,82.98,67.8,80.07,65.15,71.94,78.09
CUST_4317,99.08,71.11,71.83,72.63,81.38,85.95,75.62,89.46,96.82,89.15,89.39,90.66
CUST_4318,82.82,94.66,91.44,98.42,90.85,73.9,102.1,102.35,97.77,77.09,91.5,83.77
CUST_4319,31.38,39.55,48.03,34.97,44.21,42.96,39.9,32.81,34.36,56.09,40.88,34.03
CUST_4320,49.41,52.58,41.18,44.67,44.66,37.38,39.91,46.91,37.68,52.41,45.13,57.29
