customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,monthly_charges,total_charges,region
CUST_3594,Male,1,0,1,14,Month-to-month,fibre optic,85.93,1222.22,Arizona
CUST_3595,Male,0,1,0,55,Month-to-month,fibre optic,55.18,3056.12,Oregon
CUST_3596,Female,1,0,0,25,Two years,fibre optic,92.91,2317.56,Georgia
CUST_3597,Male,0,1,0,49,Two years,fibre optic,33.23,1674.22,Connecticut
CUST_3598,Male,0,0,1,54,Two years,fibre optic,118.11,6405.1,Oklahoma
CUST_3599,Male,0,0,0,71,Month-to-month, None,60.25,4317.72,Maine
CUST_3600,Male,0,1,1,44,One year,fibre optic,36.14,1606.56,Alaska
CUST_3601,Female,0,1,1,6,Month-to-month,fibre optic,42.73,288.66,Arkansas
CUST_3602,Female,0,0,1,3,Month-to-month, None,115.74,376.62,Illinois
CUST_3603,Female,0,1,1,64,Two years,DSL,38.36,2463.37,Arizona
CUST_3604,Female,0,1,0,38,One year,fibre optic,37.25,1406.74,Michigan
CUST_3605,Male,0,0,0,69,Two years,fibre optic,74.65,5174.15,Oregon
CUST_3606,Female,0,0,0,64,Month-to-month,DSL,34.22,2194.92,West Virginia
CUST_3607,Female,1,1,0,63,Two years,fibre optic,46.38,2907.67,North Dakota
CUST_3608,Female,0,0,1,56,Month-to-month,DSL,93.15,5208.63,Kentucky
CUST_3609,Female,1,0,0,3,Month-to-month,DSL,86.89,263.37,Nebraska
CUST_3610,Female,0,1,0,59,Month-to-month,DSL,40.2,2412.33,Alabama
CUST_3611,Female,0,1,0,32,One year,fibre optic,47.72,1546.4,Alabama
CUST_3612,Male,0,0,0,27,One year,DSL,119.59,3227.87,Washington
CUST_3613,Male,0,1,1,15,Month-to-month,fibre optic,116.05,1786.82,Vermont
CUST_3614,Female,0,0,0,7,One year,fibre optic,95.42,666.2,South Carolina
CUST_3615,Female,0,0,1,56,One year,fibre optic,57.36,3221.53,New York
CUST_3616,Female,1,0,1,48,Two years,fibre optic,72.17,3464.63,Wisconsin
CUST_3617,Female,0,0,1,39,Two years,DSL,88.4,3434.14,New Hampshire
CUST_3618,Female,0,0,1,42,Month-to-month,fibre optic,90.77,3800.2,Delaware
CUST_3619,Female,0,0,0,66,One year,fibre optic,102.16,6762.53,Kansas
CUST_3620,Female,0,0,0,43,Month-to-month,fibre optic,115.71,5022.32,Mississippi
CUST_3621,Male,0,0,1,56,One year,fibre optic,33.46,1901.74,Rhode Island
CUST_3622,Female,0,0,0,50,One year,DSL,89.68,4501.16,Wisconsin
CUST_3623,Female,1,1,1,63,Two years,DSL,36.91,2318.98,Idaho
CUST_3624,Male,0,0,0,24,Two years,fibre optic,82.18,1997.13,Colorado
CUST_3625,Male,0,0,0,58,Month-to-month, None,67.05,3903.04,North Dakota
CUST_3626,Male,0,1,1,13,Two years,fibre optic,101.24,1364.93,Georgia
CUST_3627,Female,0,1,0,19,One year,DSL,80.38,1544.65,Rhode Island
CUST_3628,Male,0,0,0,26,Month-to-month,DSL,31.1,855.42,South Dakota
CUST_3629,Male,0,0,0,20,Two years, None,42.01,839.95,Michigan
CUST_3630,Male,0,0,1,70,Month-to-month, None,106.76,7460.88,Mississippi
CUST_3631,Male,0,0,1,36,Month-to-month,fibre optic,74.6,2688.0,Texas
CUST_3632,Female,0,0,1,24,Two years,fibre optic,101.73,2467.43,Delaware
CUST_3633,Female,0,0,0,20,Two years,fibre optic,93.41,1900.72,Wyoming
CUST_3634,Female,0,1,1,38,Month-to-month,fibre optic,49.54,1928.34,South Carolina
CUST_3635,Male,0,0,1,23,One year,fibre optic,30.99,715.66,Utah
CUST_3636,Male,0,0,0,61,One year,DSL,50.43,3069.44,Vermont
CUST_3637,Female,0,1,0,22,Month-to-month,DSL,56.19,1227.26,Oregon
CUST_3638,Female,1,0,1,18,One year,fibre optic,85.51,1538.55,Connecticut
CUST_3639,Female,0,1,0,70,One year,DSL,45.22,3199.06,Nebraska
CUST_3640,Female,0,1,0,34,Month-to-month,fibre optic,37.36,1300.23,Michigan
CUST_3641,Female,0,1,0,12,Two years,DSL,83.51,1038.0,Montana
CUST_3642,Male,1,0,1,4,Month-to-month,fibre optic,104.55,442.43,New Mexico
CUST_3643,Female,0,1,0,71,Month-to-month,DSL,99.68,7066.62,Nebraska
CUST_3644,Female,0,1,0,18,Month-to-month,DSL,46.2,829.11,Delaware
CUST_3645,Female,0,1,0,8,Month-to-month,DSL,48.72,427.37,Kentucky
CUST_3646,Female,0,0,0,8,One year,fibre optic,76.25,609.38,Wisconsin
CUST_3647,Female,0,0,1,14,Month-to-month,fibre optic,57.49,794.67,Missouri
CUST_3648,Male,1,1,0,53,One year,fibre optic,59.21,3118.79,West Virginia
CUST_3649,Male,0,0,1,41,Month-to-month,DSL,99.4,4111.53,Florida
CUST_3650,Female,0,1,0,30,One year,fibre optic,104.89,3190.91,Colorado
CUST_3651,Male,0,0,0,15,Month-to-month,fibre optic,44.96,679.57,Delaware
CUST_3652,Male,0,0,0,46,Month-to-month, None,109.99,5101.16,Washington
CUST_3653,Female,0,1,0,10,One year,DSL,78.01,798.88,Oklahoma
CUST_3654,Male,0,1,0,29,Month-to-month,fibre optic,42.87,1250.51,South Carolina
CUST_3655,Female,0,1,0,8,Month-to-month,fibre optic,111.43,874.78,North Carolina
CUST_3656,Male,0,1,0,42,Month-to-month, None,89.4,3765.79,Oklahoma
CUST_3657,Female,0,1,0,47,Two years,fibre optic,53.33,2537.36,Massachusetts
CUST_3658,Male,0,0,0,34,One year,fibre optic,100.54,3414.2,Louisiana
CUST_3659,Female,0,0,0,26,Month-to-month,DSL,106.01,2790.06,Pennsylvania
CUST_3660,Female,0,1,1,50,Two years, None,30.22,1540.03,Florida
CUST_3661,Female,0,0,0,65,One year,DSL,115.88,7524.59,Missouri
CUST_3662,Female,0,0,0,19,One year,fibre optic,97.29,1896.35,Montana
CUST_3663,Male,0,1,0,26,One year,DSL,60.84,1574.23,Georgia
CUST_3664,Male,0,0,1,13,Two years,DSL,92.87,1241.03,North Carolina
CUST_3665,Female,0,1,0,4,Month-to-month,DSL,31.15,120.1,Rhode Island
CUST_3666,Female,0,0,0,27,One year,DSL,65.49,1782.19,New York
CUST_3667,Male,0,0,1,62,Month-to-month,fibre optic,58.51,3625.96,Missouri
CUST_3668,Male,0,0,0,56,One year,DSL,118.9,6692.49,Indiana
CUST_3669,Female,0,0,1,52,Month-to-month, None,51.97,2738.69,Tennessee
CUST_3670,Male,0,1,0,22,Month-to-month,fibre optic,30.8,668.19,New Mexico
CUST_3671,Female,0,1,1,22,Month-to-month,DSL,48.37,1098.05,South Carolina
CUST_3672,Female,1,0,0,33,Two years,fibre optic,67.92,2260.34,New Hampshire
CUST_3673,Female,0,0,1,39,Month-to-month,fibre optic,68.03,2677.23,Wisconsin
CUST_3674,Female,0,0,1,4,One year,fibre optic,113.69,467.27,Kansas
CUST_3675,Male,0,0,0,24,Month-to-month,fibre optic,31.39,768.56,Louisiana
CUST_3676,Female,0,1,0,29,Two years, None,35.74,1037.2,Florida
CUST_3677,Female,0,1,0,43,Two years,fibre optic,105.81,4554.67,Rhode Island
CUST_3678,Male,0,0,1,46,Month-to-month,DSL,66.97,3094.8,Oklahoma
CUST_3679,Male,0,0,0,64,Month-to-month,fibre optic,58.64,3750.81,Washington
CUST_3680,Male,1,0,1,56,Two years, None,37.25,2110.48,Oregon
CUST_3681,Male,0,0,0,62,Month-to-month, None,44.17,2735.93,Maine
CUST_3682,Female,0,1,0,48,Month-to-month,DSL,67.62,3250.72,Oklahoma
CUST_3683,Female,0,1,0,35,One year,DSL,96.61,3419.53,Minnesota
CUST_3684,Female,0,0,1,7,Month-to-month,DSL,87.58,645.98,New York
CUST_3685,Male,0,0,1,46,Month-to-month,DSL,92.32,4228.42,Alaska
CUST_3686,Male,1,1,0,14,Month-to-month,fibre optic,47.77,664.26,Louisiana
CUST_3687,Male,0,0,1,23,Month-to-month,fibre optic,62.43,1484.09,New Jersey
CUST_3688,Female,0,0,1,10,Two years,fibre optic,92.11,931.4,Florida
CUST_3689,Female,0,0,1,31,Two years,fibre optic,102.09,3207.45,Oregon
CUST_3690,Female,1,1,1,21,Two years,fibre optic,89.39,1925.0,Alabama
CUST_3691,Male,0,0,0,14,Month-to-month,fibre optic,50.36,730.22,Maine
CUST_3692,Male,0,0,0,23,Month-to-month,DSL,106.18,2457.29,Wisconsin
CUST_3693,Female,0,0,1,2,Month-to-month,fibre optic,106.87,238.21,Virginia
CUST_3694,Male,0,0,0,8,Month-to-month, None,118.78,937.94,Vermont
CUST_3695,Male,0,1,0,68,One year,fibre optic,83.83,5684.9,Louisiana
CUST_3696,Female,0,0,0,6,Month-to-month,fibre optic,98.94,602.09,Illinois
CUST_3697,Female,0,1,0,25,Month-to-month,DSL,47.65,1226.32,Connecticut
CUST_3698,Male,0,0,0,32,Two years,fibre optic,72.26,2304.59,New Jersey
CUST_3699,Female,0,0,0,49,Month-to-month,DSL,114.11,5585.24,Missouri
CUST_3700,Female,0,1,1,68,Month-to-month, None,49.33,3352.4,Massachusetts
CUST_3701,Female,0,0,1,65,Month-to-month,fibre optic,67.21,4394.22,Delaware
CUST_3702,Female,0,0,0,56,One year, None,36.05,2062.11,Iowa
CUST_3703,Male,0,0,0,1,Month-to-month,DSL,53.61,56.94,Ohio
CUST_3704,Male,0,0,1,9,Month-to-month,fibre optic,82.49,725.85,Colorado
CUST_3705,Male,0,1,1,1,Month-to-month,fibre optic,103.94,117.73,Kentucky
CUST_3706,Female,0,1,0,5,Month-to-month, None,116.6,567.71,Oklahoma
CUST_3707,Male,0,0,0,57,Two years,fibre optic,111.19,6330.22,Washington
CUST_3708,Female,0,1,1,59,Month-to-month,fibre optic,65.84,3867.03,Arkansas
CUST_3709,Female,0,1,1,18,One year,fibre optic,42.75,760.6,Wyoming
CUST_3710,Male,0,1,1,8,One year,fibre optic,51.64,401.97,Connecticut
CUST_3711,Male,0,0,0,70,Month-to-month,DSL,87.19,6132.18,Kansas
CUST_3712,Female,0,1,0,55,Two years,DSL,35.34,1987.44,Michigan
CUST_3713,Female,1,0,0,38,Month-to-month,DSL,103.37,3958.5,Kentucky
CUST_3714,Female,0,0,1,63,Two years,DSL,67.63,4297.11,Maine
CUST_3715,Male,0,0,1,23,One year, None,41.5,946.57,Georgia
CUST_3716,Male,0,1,0,11,One year,fibre optic,40.39,461.42,Alaska
CUST_3717,Male,0,1,0,56,Two years,fibre optic,53.55,2982.56,Maine
CUST_3718,Female,0,0,1,26,Month-to-month,fibre optic,92.14,2417.98,Mississippi
CUST_3719,Male,0,0,1,8,Month-to-month,DSL,89.57,748.16,Indiana
CUST_3720,Female,0,0,0,37,Two years,fibre optic,52.13,1958.56,Montana
CUST_3721,Female,0,0,0,68,One year, None,82.71,5642.69,Virginia
CUST_3722,Female,0,1,0,3,One year,fibre optic,33.91,112.92,Oklahoma
CUST_3723,Male,0,0,0,31,One year,DSL,104.56,3285.9,Arizona
CUST_3724,Male,0,0,0,68,One year,fibre optic,54.02,3655.44,Minnesota
CUST_3725,Male,0,0,0,39,Month-to-month,fibre optic,54.07,2151.15,Nevada
CUST_3726,Female,1,1,1,60,Month-to-month,fibre optic,108.41,6525.46,Colorado
CUST_3727,Female,0,0,1,15,Month-to-month,DSL,107.94,1612.64,Pennsylvania
CUST_3728,Female,1,0,0,16,Month-to-month,DSL,118.99,1940.86,Maine
CUST_3729,Female,0,1,0,51,Month-to-month,fibre optic,108.8,5582.15,Hawaii
CUST_3730,Female,0,1,0,51,Month-to-month,DSL,106.89,5444.69,Wisconsin
CUST_3731,Male,0,1,0,50,Month-to-month,fibre optic,90.55,4547.31,Nevada
CUST_3732,Male,1,1,0,9,Two years,DSL,46.59,433.49,Minnesota
CUST_3733,Male,0,1,0,25,One year,DSL,31.95,820.71,Nebraska
CUST_3734,Female,0,1,0,48,Month-to-month,DSL,115.26,5548.21,North Dakota
CUST_3735,Male,0,1,0,34,One year,DSL,60.98,2080.0,New Hampshire
CUST_3736,Male,0,0,0,62,One year,fibre optic,51.39,3184.75,Ohio
CUST_3737,Female,1,0,0,54,Month-to-month,fibre optic,78.17,4240.11,Wisconsin
CUST_3738,Female,0,1,0,5,Month-to-month,DSL,70.88,387.23,Washington
CUST_3739,Female,0,0,0,29,One year,DSL,104.51,3015.23,Ohio
CUST_3740,Male,0,0,1,54,Month-to-month,DSL,34.28,1881.08,Idaho
CUST_3741,Male,0,1,1,15,Month-to-month,fibre optic,51.93,792.25,Arkansas
CUST_3742,Male,0,0,0,53,Month-to-month,DSL,33.41,1800.25,New Hampshire
CUST_3743,Male,0,1,0,29,Month-to-month,DSL,31.81,972.03,New Hampshire
CUST_3744,Male,0,1,1,56,Two years,DSL,63.11,3548.23,New York
CUST_3745,Male,0,0,0,40,One year,fibre optic,83.01,3341.11,Michigan
CUST_3746,Male,1,0,1,4,Month-to-month,fibre optic,105.39,455.88,Michigan
CUST_3747,Female,0,1,0,54,Two years,fibre optic,31.6,1706.77,Kentucky
CUST_3748,Male,0,0,0,65,Month-to-month,fibre optic,95.71,6215.2,Pennsylvania
CUST_3749,Female,1,1,0,30,Month-to-month,fibre optic,115.7,3490.98,Nevada
CUST_3750,Male,0,1,0,48,Month-to-month,fibre optic,50.9,2431.55,North Carolina
CUST_3751,Female,1,1,0,6,One year, None,107.52,649.58,Mississippi
CUST_3752,Female,0,1,1,7,Month-to-month,DSL,97.2,691.38,Alaska
CUST_3753,Female,0,0,1,17,One year,DSL,73.36,1291.58,Maryland
CUST_3754,Male,0,0,0,68,Month-to-month,fibre optic,37.23,2554.25,California
CUST_3755,Male,0,1,0,30,One year, None,48.69,1504.01,New York
CUST_3756,Male,1,0,0,39,One year,DSL,107.19,4169.33,Michigan
CUST_3757,Male,0,0,0,7,Month-to-month,fibre optic,119.61,818.64,California
CUST_3758,Male,1,1,0,69,Month-to-month,DSL,100.12,6889.31,New Jersey
CUST_3759,Female,0,1,0,13,Month-to-month,DSL,31.54,456.02,Utah
CUST_3760,Male,0,1,0,50,Month-to-month,fibre optic,76.56,3835.34,Wyoming
CUST_3761,Male,0,1,0,9,Month-to-month,fibre optic,83.48,799.71,North Carolina
CUST_3762,Male,1,1,1,51,Two years, None,97.83,4969.54,Connecticut
CUST_3763,Male,0,1,0,16,Month-to-month,fibre optic,86.57,1402.47,Oregon
CUST_3764,Female,0,0,1,23,One year,fibre optic,115.47,2689.79,Massachusetts
CUST_3765,Female,0,1,0,45,Two years,DSL,113.71,5117.02,South Dakota
CUST_3766,Male,0,0,0,69,Month-to-month,fibre optic,82.5,5722.17,Wyoming
CUST_3767,Female,0,0,1,17,Month-to-month,fibre optic,45.54,760.2,Mississippi
CUST_3768,Female,1,0,0,10,One year,fibre optic,96.36,1001.78,South Carolina
CUST_3769,Male,0,0,0,49,Month-to-month,fibre optic,63.65,3165.88,Maine
CUST_3770,Female,0,1,0,30,Month-to-month,fibre optic,58.52,1753.37,Mississippi
CUST_3771,Female,0,0,0,21,Month-to-month, None,50.29,1080.43,New York
CUST_3772,Male,0,1,0,30,One year,fibre optic,62.68,1914.47,Vermont
CUST_3773,Male,0,1,1,53,One year,fibre optic,87.89,4669.85,Nebraska
CUST_3774,Female,0,0,1,1,Month-to-month,fibre optic,118.77,133.94,New York
CUST_3775,Female,0,1,1,7,One year,DSL,73.98,563.69,Nevada
CUST_3776,Male,0,1,0,6,Two years,DSL,35.41,205.74,Indiana
CUST_3777,Female,0,1,1,8,Two years,fibre optic,97.52,766.32,Ohio
CUST_3778,Female,0,0,1,44,One year,fibre optic,56.7,2503.32,Arizona
CUST_3779,Female,0,0,0,28,Month-to-month,fibre optic,56.07,1581.98,Oklahoma
CUST_3780,Female,1,0,0,26,Month-to-month,fibre optic,49.27,1298.0,Georgia
CUST_3781,Female,0,1,0,11,Month-to-month,fibre optic,96.73,1061.02,New Mexico
CUST_3782,Male,0,1,0,27,Month-to-month,DSL,52.06,1452.98,North Dakota
CUST_3783,Male,0,0,1,35,One year,fibre optic,52.63,1839.94,Alaska
CUST_3784,Male,0,1,0,42,Month-to-month, None,101.4,4270.0,Maine
CUST_3785,Female,0,0,1,68,Month-to-month,DSL,117.47,7976.27,Pennsylvania
CUST_3786,Male,1,0,0,41,Month-to-month, None,67.55,2764.36,Georgia
CUST_3787,Female,1,1,1,41,Month-to-month,fibre optic,84.62,3464.38,Oklahoma
CUST_3788,Female,0,1,0,17,Month-to-month,DSL,53.51,934.55,New Hampshire
CUST_3789,Male,0,0,0,5,One year,DSL,78.35,426.66,Alaska
CUST_3790,Female,0,0,0,69,One year,DSL,40.17,2760.86,Colorado
CUST_3791,Female,1,0,0,11,Two years,fibre optic,119.57,1346.42,Delaware
CUST_3792,Female,0,0,1,20,Month-to-month,fibre optic,77.27,1544.85,Hawaii
CUST_3793,Female,0,0,1,68,One year,DSL,105.7,7226.03,Alabama
CUST_3794,Female,0,1,0,33,Month-to-month,DSL,93.2,3108.46,Vermont
CUST_3795,Male,1,1,1,16,One year,DSL,46.03,775.7,North Dakota
CUST_3796,Female,0,0,1,37,Month-to-month,fibre optic,83.12,3058.75,Florida
CUST_3797,Male,1,1,0,56,Two years,fibre optic,68.08,3842.16,Nevada
CUST_3798,Male,0,1,1,71,One year,fibre optic,59.43,4246.32,Minnesota
CUST_3799,Male,0,0,1,62,One year,fibre optic,52.22,3242.99,Washington
CUST_3800,Female,0,1,0,37,One year,DSL,53.48,1980.87,Mississippi
CUST_3801,Male,0,0,1,28,Month-to-month,fibre optic,71.97,2033.58,Ohio
CUST_3802,Male,0,0,0,33,Month-to-month,fibre optic,50.4,1683.18,Utah
CUST_3803,Male,0,0,0,58,Month-to-month,fibre optic,102.41,5922.14,Arkansas
CUST_3804,Female,0,1,1,19,One year,DSL,114.83,2194.29,Missouri
CUST_3805,Male,1,1,1,32,One year, None,87.46,2789.68,Vermont
CUST_3806,Male,0,0,1,46,Two years,DSL,84.76,3920.71,Illinois
CUST_3807,Male,0,0,0,7,Month-to-month,fibre optic,32.93,275.16,Connecticut
CUST_3808,Male,0,1,0,41,Month-to-month,fibre optic,33.55,1413.13,Florida
CUST_3809,Female,0,1,0,55,Two years,DSL,102.61,5683.77,Alabama
CUST_3810,Male,0,0,0,47,Month-to-month,fibre optic,96.07,4542.86,Mississippi
CUST_3811,Female,0,1,0,54,One year, None,76.24,4099.31,New York
CUST_3812,Female,1,0,1,27,Month-to-month,fibre optic,42.04,1146.03,Illinois
CUST_3813,Male,0,1,0,48,One year,DSL,70.35,3367.76,Wisconsin
CUST_3814,Female,0,0,0,70,Two years,fibre optic,97.77,6833.84,Pennsylvania
CUST_3815,Female,1,0,1,69,One year, None,103.32,7148.26,California
CUST_3816,Male,0,1,0,39,One year,DSL,101.7,3965.06,North Dakota
CUST_3817,Female,0,0,1,29,Month-to-month,fibre optic,113.69,3288.64,Maine
CUST_3818,Male,0,0,1,49,One year,fibre optic,81.49,4010.08,Kansas
CUST_3819,Male,0,1,0,54,Month-to-month,fibre optic,85.67,4661.37,Hawaii
CUST_3820,Female,0,0,0,20,Month-to-month,DSL,54.72,1100.28,Wisconsin
CUST_3821,Female,0,1,0,34,Month-to-month,fibre optic,105.56,3579.3,Texas
CUST_3822,Male,0,0,1,25,Month-to-month,fibre optic,53.34,1325.95,Illinois
CUST_3823,Male,0,0,1,66,Month-to-month,DSL,41.56,2791.88,Kansas
CUST_3824,Male,0,1,0,16,Month-to-month,fibre optic,49.39,794.23,Arizona
CUST_3825,Male,0,1,1,34,One year,fibre optic,86.71,2933.12,Texas
CUST_3826,Female,0,0,0,46,One year,fibre optic,111.8,5131.5,Nevada
CUST_3827,Male,0,0,1,39,Month-to-month,fibre optic,67.45,2676.36,Arkansas
CUST_3828,Male,0,1,0,66,Month-to-month,fibre optic,43.92,2922.81,Wyoming
CUST_3829,Male,0,0,0,14,One year,fibre optic,60.27,853.35,West Virginia
CUST_3830,Male,1,0,0,33,Two years,fibre optic,30.39,1006.12,North Dakota
CUST_3831,Male,0,0,0,38,Two years,fibre optic,76.73,2918.37,Hawaii
CUST_3832,Male,1,1,0,35,Two years,fibre optic,89.71,3129.8,Louisiana
CUST_3833,Female,0,1,0,43,One year,DSL,71.13,3046.37,Oregon
CUST_3834,Female,0,1,0,20,Month-to-month, None,42.7,871.06,New Jersey
CUST_3835,Female,1,1,0,35,Two years,DSL,90.51,3187.87,Maryland
CUST_3836,Female,0,0,1,11,One year,fibre optic,112.86,1272.24,Alaska
CUST_3837,Female,0,0,1,27,Month-to-month,DSL,89.05,2433.0,Kentucky
CUST_3838,Male,0,0,0,32,Two years,fibre optic,45.22,1450.68,Virginia
CUST_3839,Male,0,1,0,39,Month-to-month,DSL,31.82,1256.39,Virginia
CUST_3840,Male,0,0,1,64,Month-to-month,DSL,55.65,3594.57,Virginia
CUST_3841,Male,0,0,0,43,Month-to-month,DSL,49.9,2163.98,South Carolina
CUST_3842,Female,1,1,1,27,Two years,fibre optic,50.41,1345.68,New Jersey
CUST_3843,Male,0,1,0,64,One year,fibre optic,115.16,7382.79,Tennessee
CUST_3844,Female,1,1,1,23,Month-to-month,fibre optic,98.93,2257.53,Minnesota
CUST_3845,Female,1,0,0,71,Month-to-month, None,75.83,5398.4,Iowa
CUST_3846,Female,0,1,0,68,One year,fibre optic,119.79,8143.89,Wisconsin
CUST_3847,Male,1,0,0,52,Two years,DSL,108.79,5701.84,North Carolina
CUST_3848,Male,1,0,1,47,One year,DSL,119.42,5618.61,Mississippi
CUST_3849,Female,0,0,0,66,Month-to-month,fibre optic,89.26,5873.24,Rhode Island
CUST_3850,Female,0,1,0,52,Month-to-month,fibre optic,96.91,5035.64,South Dakota
CUST_3851,Female,0,1,1,58,Month-to-month,fibre optic,33.17,1908.17,Missouri
CUST_3852,Female,0,0,1,15,Month-to-month,fibre optic,114.21,1756.27,Maryland
CUST_3853,Male,1,0,0,56,One year, None,41.32,2305.97,Oregon
CUST_3854,Female,0,0,1,35,Month-to-month,DSL,78.84,2758.62,Arizona
CUST_3855,Male,1,0,0,18,One year,fibre optic,68.88,1264.16,Kansas
CUST_3856,Female,0,1,1,34,Month-to-month,fibre optic,100.29,3453.57,Rhode Island
CUST_3857,Male,0,0,0,2,Month-to-month,fibre optic,48.75,91.03,Oklahoma
CUST_3858,Male,0,0,0,54,Month-to-month,fibre optic,97.24,5285.85,Arizona
CUST_3859,Male,0,0,0,69,Two years,fibre optic,108.18,7452.01,Louisiana
CUST_3860,Male,0,1,0,37,Two years,fibre optic,41.95,1564.12,Arkansas
CUST_3861,Female,0,0,0,3,Month-to-month, None,56.32,211.45,Wyoming
CUST_3862,Male,0,1,0,30,Month-to-month,DSL,47.47,1421.71,Pennsylvania
CUST_3863,Male,0,0,1,47,Two years,fibre optic,48.45,2296.73,Maine
CUST_3864,Female,0,0,0,69,Month-to-month,fibre optic,34.59,2393.64,Michigan
CUST_3865,Female,0,0,0,7,One year,DSL,116.01,844.12,Michigan
CUST_3866,Female,0,0,0,5,Month-to-month, None,42.51,206.9,Wyoming
CUST_3867,Male,0,1,0,34,Month-to-month,fibre optic,105.97,3643.97,Alaska
CUST_3868,Female,0,1,1,8,One year,fibre optic,80.64,693.0,Delaware
CUST_3869,Male,0,0,1,57,Month-to-month,fibre optic,95.49,5470.72,Nebraska
CUST_3870,Female,0,0,0,50,One year, None,71.43,3593.95,South Carolina
CUST_3871,Male,0,0,1,40,Month-to-month,DSL,57.33,2326.21,Wyoming
CUST_3872,Female,0,0,0,42,One year,fibre optic,104.81,4400.6,Nevada
CUST_3873,Male,0,1,1,19,Month-to-month,DSL,60.68,1168.24,Illinois
CUST_3874,Male,0,1,1,41,Month-to-month,DSL,67.17,2781.91,Ohio
CUST_3875,Female,0,0,0,5,Month-to-month,DSL,58.5,296.06,Arkansas
CUST_3876,Male,1,1,0,9,Two years,fibre optic,90.65,806.13,New Hampshire
CUST_3877,Female,0,1,1,59,Two years,fibre optic,115.77,6831.01,Colorado
CUST_3878,Female,1,1,0,23,Month-to-month,DSL,78.04,1839.98,Florida
CUST_3879,Female,0,0,0,30,Month-to-month,fibre optic,36.65,1135.74,California
CUST_3880,Female,1,1,0,16,Month-to-month,DSL,30.49,525.85,Nevada
CUST_3881,Male,0,0,0,22,Month-to-month,DSL,95.04,2118.49,Georgia
CUST_3882,Male,0,1,1,44,Two years,DSL,75.16,3307.69,Washington
CUST_3883,Male,0,1,1,3,One year,fibre optic,82.9,284.16,Wisconsin
CUST_3884,Female,0,0,1,59,One year,DSL,106.83,6339.84,Idaho
CUST_3885,Female,1,0,0,46,One year,DSL,93.63,4350.53,Minnesota
CUST_3886,Male,0,0,0,45,Month-to-month, None,58.08,2640.78,Colorado
CUST_3887,Male,0,0,0,39,Two years,fibre optic,54.67,2124.76,Minnesota
CUST_3888,Female,0,0,1,26,One year,fibre optic,90.92,2374.42,Georgia
CUST_3889,Male,0,0,1,50,One year,DSL,110.77,5552.18,Indiana
CUST_3890,Male,0,0,1,33,One year,fibre optic,96.49,3202.78,Tennessee
CUST_3891,Female,0,1,0,26,Month-to-month,DSL,111.83,2953.05,Florida
CUST_3892,Male,0,1,0,5,One year,fibre optic,90.66,502.28,Oregon
CUST_3893,Male,0,0,0,46,One year,DSL,37.16,1757.84,Alabama
CUST_3894,Female,1,1,0,34,Month-to-month,fibre optic,54.13,1872.14,Utah
CUST_3895,Male,0,0,0,45,Two years,fibre optic,73.46,3348.96,Oregon
CUST_3896,Male,0,0,1,57,Two years,fibre optic,66.56,3800.79,New Jersey
CUST_3897,Male,0,0,1,67,Two years,fibre optic,107.82,7225.61,South Dakota
CUST_3898,Male,0,1,1,26,Month-to-month,DSL,115.3,3016.76,Mississippi
CUST_3899,Male,0,0,0,63,Month-to-month,fibre optic,91.24,5729.73,Arizona
CUST_3900,Male,0,0,0,48,Month-to-month,DSL,88.64,4289.55,Arizona
CUST_3901,Female,0,1,0,34,Month-to-month,fibre optic,105.97,3608.55,Georgia
CUST_3902,Male,0,0,0,44,Month-to-month,DSL,117.78,5215.79,New Jersey
CUST_3903,Female,0,0,0,65,Two years,fibre optic,103.03,6746.65,Mississippi
CUST_3904,Female,1,0,1,32,Two years, None,35.03,1162.4,Oklahoma
CUST_3905,Male,1,1,0,71,Two years,DSL,92.55,6577.08,Maryland
CUST_3906,Female,0,1,0,2,Month-to-month,fibre optic,56.51,135.58,Michigan
CUST_3907,Female,0,1,0,35,Month-to-month,fibre optic,86.81,3069.91,Kentucky
CUST_3908,Female,1,0,1,58,Month-to-month,DSL,43.71,2577.84,Massachusetts
CUST_3909,Female,0,1,1,1,One year,fibre optic,106.6,120.57,Arizona
CUST_3910,Male,0,1,1,40,One year,DSL,101.96,4122.81,North Dakota
CUST_3911,Female,1,1,0,16,Month-to-month,fibre optic,41.92,682.49,Maine
CUST_3912,Male,0,1,0,9,Month-to-month,fibre optic,115.5,1052.06,New Jersey
CUST_3913,Male,0,0,0,68,Month-to-month,DSL,58.79,3993.87,Vermont
CUST_3914,Male,0,1,0,11,Month-to-month,fibre optic,97.35,1117.85,North Dakota
CUST_3915,Male,0,0,0,66,Month-to-month,fibre optic,40.62,2702.31,Alabama
CUST_3916,Male,0,0,0,56,Two years,fibre optic,50.52,2834.66,North Carolina
